load_radius,satellite_range,latitude,error
1.0,7.01,-60.81,10.358429128898145
1.0,8.22,-60.81,10.350852377929892
1.0,9.42,-60.81,10.341361725548191
1.0,10.62,-60.81,10.323330549862941
1.0,11.82,-60.81,10.302064309070088
1.0,13.03,-60.81,10.269474574256765
1.0,14.23,-60.81,10.247130520397988
1.0,15.43,-60.81,10.216911109764323
1.0,16.64,-60.81,10.189830487779767
1.0,17.84,-60.81,10.165283830873353
1.0,19.04,-60.81,10.132483060468312
1.0,20.24,-60.81,10.10746043614683
1.0,21.45,-60.81,10.073072900155573
1.0,22.65,-60.81,10.049812857878694
1.0,23.85,-60.81,10.022531849167537
1.0,25.05,-60.81,9.99938937897339
1.0,26.26,-60.81,9.975866981106698
1.0,27.46,-60.81,9.948103365514402
1.0,28.66,-60.81,9.925372532431059
1.0,29.86,-60.81,9.892526490794154
1.0,31.07,-60.81,9.867274578972642
1.0,32.27,-60.81,9.81833878340108
1.0,33.47,-60.81,9.774403237928666
1.0,34.68,-60.81,9.71090682444031
1.0,35.88,-60.81,9.658943104002985
1.0,37.08,-60.81,9.599802952009538
1.0,38.28,-60.81,9.51516501630415
1.0,39.49,-60.81,9.444188950303849
1.0,40.69,-60.81,9.345540694614465
1.0,41.89,-60.81,9.26375985581628
1.0,43.09,-60.81,9.140028875187221
1.0,44.3,-60.81,9.041514258437095
1.0,45.5,-60.81,8.93754261582554
1.0,46.7,-60.81,8.785985690856739
1.0,47.91,-60.81,8.660083309054095
1.0,49.11,-60.81,8.475061418634713
1.0,50.31,-60.81,8.317759799507682
1.0,51.51,-60.81,8.086686184280731
1.0,52.72,-60.81,7.893378315189061
1.0,53.92,-60.81,7.678434833225383
1.0,55.12,-60.81,7.349837718161193
1.0,56.32,-60.81,7.0641173276654525
1.0,57.53,-60.81,6.623218195486141
1.0,58.73,-60.81,6.229883528417389
1.0,59.93,-60.81,5.538640781444653
1.0,61.14,-60.81,4.8631777922041195
1.0,62.34,-60.81,4.152679113822153
1.0,63.54,-60.81,3.8072545368716066
1.0,64.74,-60.81,3.5415461882806283
1.0,65.95,-60.81,3.265627179982783
1.0,67.15,-60.81,3.116728059134647
1.0,68.35,-60.81,2.9721922719806106
1.0,69.55,-60.81,2.8864067650044407
1.0,70.76,-60.81,2.7884825284318273
1.0,71.96,-60.81,2.7262139002429766
1.0,73.16,-60.81,2.668874703546222
1.0,74.36,-60.81,2.6029762954075633
1.0,75.57,-60.81,2.561626388861666
1.0,76.77,-60.81,2.5152997116004823
1.0,77.97,-60.81,2.483272191665068
1.0,79.18,-60.81,2.4477554530221552
1.0,80.38,-60.81,2.4246792741701553
1.0,81.58,-60.81,2.4037523187694574
1.0,82.78,-60.81,2.379468612534568
1.0,83.99,-60.81,2.362721175137145
1.0,85.19,-60.81,2.344180724987673
1.0,86.39,-60.81,2.333514921980422
1.0,87.59,-60.81,2.323562173117416
1.0,88.8,-60.81,2.319244728170638
1.0,90.0,-60.81,2.317443340617804
1.0,1.0,-58.38,10.61933436070284
1.0,2.2,-58.38,10.620233440943977
1.0,3.41,-58.38,10.612112953220192
1.0,4.61,-58.38,10.600064557310136
1.0,5.81,-58.38,10.591529804778638
1.0,7.01,-58.38,10.57520093239825
1.0,8.22,-58.38,10.567250352124207
1.0,9.42,-58.38,10.556079735951586
1.0,10.62,-58.38,10.53532812518692
1.0,11.82,-58.38,10.51124189860816
1.0,13.03,-58.38,10.475816369899967
1.0,14.23,-58.38,10.4510054572331
1.0,15.43,-58.38,10.417265458122168
1.0,16.64,-58.38,10.387882200333609
1.0,17.84,-58.38,10.360225545693728
1.0,19.04,-58.38,10.322753202694395
1.0,20.24,-58.38,10.293478164498184
1.0,21.45,-58.38,10.2536226488588
1.0,22.65,-58.38,10.225764293967071
1.0,23.85,-58.38,10.191673978409973
1.0,25.05,-58.38,10.163310145598851
1.0,26.26,-58.38,10.133723397610833
1.0,27.46,-58.38,10.09699855786592
1.0,28.66,-58.38,10.066705960215604
1.0,29.86,-58.38,10.023466160921219
1.0,31.07,-58.38,9.989620771374074
1.0,32.27,-58.38,9.92866418453082
1.0,33.47,-58.38,9.875082248063142
1.0,34.68,-58.38,9.796596911442563
1.0,35.88,-58.38,9.732143111116239
1.0,37.08,-58.38,9.659392728684683
1.0,38.28,-58.38,9.555846021102834
1.0,39.49,-58.38,9.469295866502183
1.0,40.69,-58.38,9.34797882517691
1.0,41.89,-58.38,9.24839995121728
1.0,43.09,-58.38,9.098641540470629
1.0,44.3,-58.38,8.97882969504245
1.0,45.5,-58.38,8.8511830738775
1.0,46.7,-58.38,8.665235661585509
1.0,47.91,-58.38,8.510515356926355
1.0,49.11,-58.38,8.282520280264901
1.0,50.31,-58.38,8.08950410120511
1.0,51.51,-58.38,7.802255408391776
1.0,52.72,-58.38,7.559415605737921
1.0,53.92,-58.38,7.284912053160785
1.0,55.12,-58.38,6.856106348225273
1.0,56.32,-58.38,6.463781351490529
1.0,57.53,-58.38,5.7623989351364
1.0,58.73,-58.38,5.072209718872378
1.0,59.93,-58.38,4.347215564131531
1.0,61.14,-58.38,3.9975883863727977
1.0,62.34,-58.38,3.6487616177824216
1.0,63.54,-58.38,3.4461381794732793
1.0,64.74,-58.38,3.2828968611475293
1.0,65.95,-58.38,3.1106046990402154
1.0,67.15,-58.38,3.0164363333579236
1.0,68.35,-58.38,2.9242765756593347
1.0,69.55,-58.38,2.868448453806305
1.0,70.76,-58.38,2.801131232853158
1.0,71.96,-58.38,2.755878489192915
1.0,73.16,-58.38,2.713290034868074
1.0,74.36,-58.38,2.6618870104332983
1.0,75.57,-58.38,2.6286205776891003
1.0,76.77,-58.38,2.590688494581727
1.0,77.97,-58.38,2.563792332458516
1.0,79.18,-58.38,2.5340707517183327
1.0,80.38,-58.38,2.5148810293291066
1.0,81.58,-58.38,2.497414501812619
1.0,82.78,-58.38,2.4762752895922864
1.0,83.99,-58.38,2.461186301219715
1.0,85.19,-58.38,2.443934333814893
1.0,86.39,-58.38,2.4339305013998387
1.0,87.59,-58.38,2.424598669643179
1.0,88.8,-58.38,2.420544186981171
1.0,90.0,-58.38,2.418862917320206
1.0,1.0,-55.95,10.691530872344906
1.0,2.2,-55.95,10.693580918044553
1.0,3.41,-55.95,10.68679366928738
1.0,4.61,-55.95,10.67381389829828
1.0,5.81,-55.95,10.664397116282121
1.0,7.01,-55.95,10.64655861040801
1.0,8.22,-55.95,10.63651061459725
1.0,9.42,-55.95,10.623307826768688
1.0,10.62,-55.95,10.599554442585953
1.0,11.82,-55.95,10.573514985227767
1.0,13.03,-55.95,10.534801862214715
1.0,14.23,-55.95,10.507327001653053
1.0,15.43,-55.95,10.46953403707601
1.0,16.64,-55.95,10.436695377036093
1.0,17.84,-55.95,10.405328008093907
1.0,19.04,-55.95,10.362540898084946
1.0,20.24,-55.95,10.32909597607976
1.0,21.45,-55.95,10.282961347146454
1.0,22.65,-55.95,10.250034041364083
1.0,23.85,-55.95,10.208136759106026
1.0,25.05,-55.95,10.173221618750455
1.0,26.26,-55.95,10.136440164589459
1.0,27.46,-55.95,10.089415910915005
1.0,28.66,-55.95,10.050936213960055
1.0,29.86,-55.95,9.99568928098866
1.0,31.07,-55.95,9.952194677936141
1.0,32.27,-55.95,9.877313916618506
1.0,33.47,-55.95,9.812005932670727
1.0,34.68,-55.95,9.716069331785402
1.0,35.88,-55.95,9.636626747201651
1.0,37.08,-55.95,9.548426981528147
1.0,38.28,-55.95,9.422536856422301
1.0,39.49,-55.95,9.317914949459503
1.0,40.69,-55.95,9.169488347658216
1.0,41.89,-55.95,9.047870983876338
1.0,43.09,-55.95,8.86637217502096
1.0,44.3,-55.95,8.719704174255162
1.0,45.5,-55.95,8.563016246930808
1.0,46.7,-55.95,8.33320462046972
1.0,47.91,-55.95,8.141606484210586
1.0,49.11,-55.95,7.855871508462564
1.0,50.31,-55.95,7.612126516129722
1.0,51.51,-55.95,7.241574092747556
1.0,52.72,-55.95,6.917278512817191
1.0,53.92,-55.95,6.53454641572297
1.0,55.12,-55.95,5.8414416003121294
1.0,56.32,-55.95,5.143864064500675
1.0,57.53,-55.95,4.408034861899631
1.0,58.73,-55.95,4.0517997205946115
1.0,59.93,-55.95,3.6978577047060943
1.0,61.14,-55.95,3.4950383332451764
1.0,62.34,-55.95,3.282643656350482
1.0,63.54,-55.95,3.15760717258467
1.0,64.74,-55.95,3.0573224727256907
1.0,65.95,-55.95,2.9539037358554596
1.0,67.15,-55.95,2.8982783012100977
1.0,68.35,-55.95,2.8438957634437325
1.0,69.55,-55.95,2.8103827849241
1.0,70.76,-55.95,2.7662721214505335
1.0,71.96,-55.95,2.7341974872199133
1.0,73.16,-55.95,2.7031636630909786
1.0,74.36,-55.95,2.663436677898769
1.0,75.57,-55.95,2.636793862920571
1.0,76.77,-55.95,2.605816806433269
1.0,77.97,-55.95,2.5832868796267348
1.0,79.18,-55.95,2.5584553125423826
1.0,80.38,-55.95,2.542560759019282
1.0,81.58,-55.95,2.52799312500038
1.0,82.78,-55.95,2.5096014735766565
1.0,83.99,-55.95,2.495988387005951
1.0,85.19,-55.95,2.479985111900423
1.0,86.39,-55.95,2.470663142378927
1.0,87.59,-55.95,2.4619475531955484
1.0,88.8,-55.95,2.4581684838775875
1.0,90.0,-55.95,2.4565921048135033
1.0,1.0,-53.51,10.63595446348493
1.0,2.2,-53.51,10.640372807828786
1.0,3.41,-53.51,10.63622452151916
1.0,4.61,-53.51,10.622058574259952
1.0,5.81,-53.51,10.611455479854602
1.0,7.01,-53.51,10.591838451098369
1.0,8.22,-53.51,10.578961048876337
1.0,9.42,-53.51,10.56359171228185
1.0,10.62,-53.51,10.53644322270175
1.0,11.82,-53.51,10.508483766998541
1.0,13.03,-53.51,10.466003473549145
1.0,14.23,-53.51,10.435334601874297
1.0,15.43,-53.51,10.392895388205789
1.0,16.64,-53.51,10.355868795425186
1.0,17.84,-53.51,10.320389189716256
1.0,19.04,-53.51,10.27151608665627
1.0,20.24,-53.51,10.233494398838685
1.0,21.45,-53.51,10.180148786134618
1.0,22.65,-53.51,10.141246699007327
1.0,23.85,-53.51,10.090367657975134
1.0,25.05,-53.51,10.04770724680668
1.0,26.26,-53.51,10.002797617727872
1.0,27.46,-53.51,9.943884804750567
1.0,28.66,-53.51,9.896143876978751
1.0,29.86,-53.51,9.82698269340889
1.0,31.07,-53.51,9.772076734786204
1.0,32.27,-53.51,9.6809466977737
1.0,33.47,-53.51,9.601646348713942
1.0,34.68,-53.51,9.48515145685181
1.0,35.88,-53.51,9.388238821968265
1.0,37.08,-53.51,9.281975102338336
1.0,38.28,-53.51,9.129330242187153
1.0,39.49,-53.51,9.002571168005685
1.0,40.69,-53.51,8.821052703237871
1.0,41.89,-53.51,8.671760482185876
1.0,43.09,-53.51,8.450321846783702
1.0,44.3,-53.51,8.26963654616813
1.0,45.5,-53.51,8.075571184348291
1.0,46.7,-53.51,7.786737641625696
1.0,47.91,-53.51,7.542942801852767
1.0,49.11,-53.51,7.171496939643829
1.0,50.31,-53.51,6.844357579978235
1.0,51.51,-53.51,6.316381033976544
1.0,52.72,-53.51,5.765546144553824
1.0,53.92,-53.51,5.072709583622071
1.0,55.12,-53.51,4.343545560339805
1.0,56.32,-53.51,3.988854945550669
1.0,57.53,-53.51,3.634798398562253
1.0,58.73,-53.51,3.429769065675631
1.0,59.93,-53.51,3.21651818012243
1.0,61.14,-53.51,3.0936365201913385
1.0,62.34,-53.51,2.966724456168578
1.0,63.54,-53.51,2.8936294929715465
1.0,64.74,-53.51,2.837895739432585
1.0,65.95,-53.51,2.784111853712311
1.0,67.15,-53.51,2.7571309044428185
1.0,68.35,-53.51,2.7311334784653
1.0,69.55,-53.51,2.7144905756084405
1.0,70.76,-53.51,2.688495117265459
1.0,71.96,-53.51,2.6668366100172087
1.0,73.16,-53.51,2.6452279441479205
1.0,74.36,-53.51,2.615095680689792
1.0,75.57,-53.51,2.594017599046112
1.0,76.77,-53.51,2.568920160596142
1.0,77.97,-53.51,2.5501014444632415
1.0,79.18,-53.51,2.529476361032944
1.0,80.38,-53.51,2.516384118871145
1.0,81.58,-53.51,2.504353075237045
1.0,82.78,-53.51,2.48840464428774
1.0,83.99,-53.51,2.4761608564814566
1.0,85.19,-53.51,2.4613788101905416
1.0,86.39,-53.51,2.452737211723112
1.0,87.59,-53.51,2.444640554100967
1.0,88.8,-53.51,2.441137802702134
1.0,90.0,-53.51,2.439667110026814
1.0,1.0,-51.08,10.536831016102601
1.0,2.2,-51.08,10.537922547225461
1.0,3.41,-51.08,10.530427058051968
1.0,4.61,-51.08,10.515744450964748
1.0,5.81,-51.08,10.504062255843623
1.0,7.01,-51.08,10.482845820337056
1.0,8.22,-51.08,10.469125657326618
1.0,9.42,-51.08,10.451601948805287
1.0,10.62,-51.08,10.420767449242918
1.0,11.82,-51.08,10.389187876098013
1.0,13.03,-51.08,10.342833088367946
1.0,14.23,-51.08,10.308627184760448
1.0,15.43,-51.08,10.26134139053319
1.0,16.64,-51.08,10.22098189739799
1.0,17.84,-51.08,10.181362479107007
1.0,19.04,-51.08,10.126035975655945
1.0,20.24,-51.08,10.082266647793634
1.0,21.45,-51.08,10.021319455293138
1.0,22.65,-51.08,9.975850187798592
1.0,23.85,-51.08,9.915462946899613
1.0,25.05,-51.08,9.865342833759943
1.0,26.26,-51.08,9.812088698569706
1.0,27.46,-51.08,9.740510394075855
1.0,28.66,-51.08,9.68215061264303
1.0,29.86,-51.08,9.598084217564121
1.0,31.07,-51.08,9.530514331921657
1.0,32.27,-51.08,9.421759220058743
1.0,33.47,-51.08,9.327975210258732
1.0,34.68,-51.08,9.188948321578968
1.0,35.88,-51.08,9.073307720072796
1.0,37.08,-51.08,8.946151923958483
1.0,38.28,-51.08,8.763505818335524
1.0,39.49,-51.08,8.610968139352474
1.0,40.69,-51.08,8.391304273073956
1.0,41.89,-51.08,8.21052758318236
1.0,43.09,-51.08,7.941100581490886
1.0,44.3,-51.08,7.7193748600001575
1.0,45.5,-51.08,7.476465391693808
1.0,46.7,-51.08,7.108354613856162
1.0,47.91,-51.08,6.787025489414682
1.0,49.11,-51.08,6.2726664950183615
1.0,50.31,-51.08,5.7620220007055565
1.0,51.51,-51.08,4.802461266589132
1.0,52.72,-51.08,4.261093312352026
1.0,53.92,-51.08,3.900365855259852
1.0,55.12,-51.08,3.5444469102662524
1.0,56.32,-51.08,3.337681328809825
1.0,57.53,-51.08,3.1208429153250075
1.0,58.73,-51.08,2.993677806849549
1.0,59.93,-51.08,2.8637430059638143
1.0,61.14,-51.08,2.7913578658007396
1.0,62.34,-51.08,2.721135293690072
1.0,63.54,-51.08,2.6839220910751673
1.0,64.74,-51.08,2.6592918272856383
1.0,65.95,-51.08,2.6404299504594775
1.0,67.15,-51.08,2.633643602291041
1.0,68.35,-51.08,2.628179038703796
1.0,69.55,-51.08,2.6238060655095405
1.0,70.76,-51.08,2.6113336436072725
1.0,71.96,-51.08,2.5976288862159738
1.0,73.16,-51.08,2.583304713442028
1.0,74.36,-51.08,2.560669875844438
1.0,75.57,-51.08,2.544019570166624
1.0,76.77,-51.08,2.5236607687027983
1.0,77.97,-51.08,2.5078354093682584
1.0,79.18,-51.08,2.490658047505772
1.0,80.38,-51.08,2.47983942086022
1.0,81.58,-51.08,2.469925897064871
1.0,82.78,-51.08,2.4560438199979466
1.0,83.99,-51.08,2.445042200228928
1.0,85.19,-51.08,2.4313907249771276
1.0,86.39,-51.08,2.423356646997715
1.0,87.59,-51.08,2.415845091251356
1.0,88.8,-51.08,2.4125860412017524
1.0,90.0,-51.08,2.4112326450816797
1.0,1.0,-48.65,10.340779474504634
1.0,2.2,-48.65,10.340504441067395
1.0,3.41,-48.65,10.331722008744864
1.0,4.61,-48.65,10.315999026266478
1.0,5.81,-48.65,10.303067552282364
1.0,7.01,-48.65,10.279723634981213
1.0,8.22,-48.65,10.26400534030946
1.0,9.42,-48.65,10.243538860716438
1.0,10.62,-48.65,10.208227881016857
1.0,11.82,-48.65,10.172938420396388
1.0,13.03,-48.65,10.121765656368932
1.0,14.23,-48.65,10.083513966509255
1.0,15.43,-48.65,10.030222106371657
1.0,16.64,-48.65,9.985269960828898
1.0,17.84,-48.65,9.940208949899093
1.0,19.04,-48.65,9.876907102300144
1.0,20.24,-48.65,9.826399085823246
1.0,21.45,-48.65,9.755999455265226
1.0,22.65,-48.65,9.702748653848808
1.0,23.85,-48.65,9.630546997828334
1.0,25.05,-48.65,9.57084893909551
1.0,26.26,-48.65,9.506741269822546
1.0,27.46,-48.65,9.419306099041114
1.0,28.66,-48.65,9.347847609444406
1.0,29.86,-48.65,9.244937172702352
1.0,31.07,-48.65,9.161842704545665
1.0,32.27,-48.65,9.030565649910761
1.0,33.47,-48.65,8.917918710987644
1.0,34.68,-48.65,8.749694177258997
1.0,35.88,-48.65,8.608728887509102
1.0,37.08,-48.65,8.454047201738465
1.0,38.28,-48.65,8.230955424553313
1.0,39.49,-48.65,8.044048527741719
1.0,40.69,-48.65,7.770936809849343
1.0,41.89,-48.65,7.5445963983746465
1.0,43.09,-48.65,7.203058899742937
1.0,44.3,-48.65,6.914457555703791
1.0,45.5,-48.65,6.58822621881671
1.0,46.7,-48.65,6.065179373455225
1.0,47.91,-48.65,5.546063707594524
1.0,49.11,-48.65,4.568298057389752
1.0,50.31,-48.65,4.019916855391208
1.0,51.51,-48.65,3.559620013296195
1.0,52.72,-48.65,3.309101023669735
1.0,53.92,-48.65,3.1124368711712016
1.0,55.12,-48.65,2.9087478587158406
1.0,56.32,-48.65,2.7891539266957475
1.0,57.53,-48.65,2.666096979031215
1.0,58.73,-48.65,2.5961962163551866
1.0,59.93,-48.65,2.5302136183486605
1.0,61.14,-48.65,2.4983713140655097
1.0,62.34,-48.65,2.4737748179763273
1.0,63.54,-48.65,2.465975096503973
1.0,64.74,-48.65,2.466562247565003
1.0,65.95,-48.65,2.4767543009944126
1.0,67.15,-48.65,2.4868608855329177
1.0,68.35,-48.65,2.4987904666632503
1.0,69.55,-48.65,2.5051033734984727
1.0,70.76,-48.65,2.504373203682947
1.0,71.96,-48.65,2.497785656219619
1.0,73.16,-48.65,2.4898559694439135
1.0,74.36,-48.65,2.4740941445279945
1.0,75.57,-48.65,2.4615361484249587
1.0,76.77,-48.65,2.44564762058539
1.0,77.97,-48.65,2.4327625180482224
1.0,79.18,-48.65,2.4188933888805315
1.0,80.38,-48.65,2.4102922116766585
1.0,81.58,-48.65,2.402357754692554
1.0,82.78,-48.65,2.390529693252038
1.0,83.99,-48.65,2.380779547842461
1.0,85.19,-48.65,2.3683553329384064
1.0,86.39,-48.65,2.3610099322374807
1.0,87.59,-48.65,2.3541394972944154
1.0,88.8,-48.65,2.35115960445788
1.0,90.0,-48.65,2.3499226614926245
1.0,1.0,-46.22,10.050568860110127
1.0,2.2,-46.22,10.052276094647324
1.0,3.41,-46.22,10.045720432029285
1.0,4.61,-46.22,10.028320859867167
1.0,5.81,-46.22,10.013719804492577
1.0,7.01,-46.22,9.987715866590264
1.0,8.22,-46.22,9.968348537589238
1.0,9.42,-46.22,9.944525334344561
1.0,10.62,-46.22,9.90415346491873
1.0,11.82,-46.22,9.865607009138666
1.0,13.03,-46.22,9.808849001435647
1.0,14.23,-46.22,9.765933942306901
1.0,15.43,-46.22,9.705694532272613
1.0,16.64,-46.22,9.65474477107808
1.0,17.84,-46.22,9.603391588783978
1.0,19.04,-46.22,9.530882346056089
1.0,20.24,-46.22,9.473169777659312
1.0,21.45,-46.22,9.391781987149255
1.0,22.65,-46.22,9.32950963571957
1.0,23.85,-46.22,9.243552023437918
1.0,25.05,-46.22,9.17212754406919
1.0,26.26,-46.22,9.095260962369155
1.0,27.46,-46.22,8.989168276274828
1.0,28.66,-46.22,8.902750799250626
1.0,29.86,-46.22,8.777404613228395
1.0,31.07,-46.22,8.675755085913478
1.0,32.27,-46.22,8.517199404530174
1.0,33.47,-46.22,8.380819174955574
1.0,34.68,-46.22,8.176371037006426
1.0,35.88,-46.22,8.003428313521416
1.0,37.08,-46.22,7.814269709714347
1.0,38.28,-46.22,7.538135475901229
1.0,39.49,-46.22,7.304918892189088
1.0,40.69,-46.22,6.9566785890497655
1.0,41.89,-46.22,6.661272899624865
1.0,43.09,-46.22,6.202412948183282
1.0,44.3,-46.22,5.787771658077066
1.0,45.5,-46.22,5.259421601454397
1.0,46.7,-46.22,4.260225328849887
1.0,47.91,-46.22,3.7019039235114453
1.0,49.11,-46.22,3.239744791979137
1.0,50.31,-46.22,2.9906511713440382
1.0,51.51,-46.22,2.743497079665804
1.0,52.72,-46.22,2.6052317504525817
1.0,53.92,-46.22,2.4967096913198144
1.0,55.12,-46.22,2.387873693075954
1.0,56.32,-46.22,2.327109904641139
1.0,57.53,-46.22,2.2701478011128553
1.0,58.73,-46.22,2.242327010450735
1.0,59.93,-46.22,2.223818766918263
1.0,61.14,-46.22,2.2224468439190055
1.0,62.34,-46.22,2.23258722376296
1.0,63.54,-46.22,2.2471266597053625
1.0,64.74,-46.22,2.2672107758614355
1.0,65.95,-46.22,2.299861667491848
1.0,67.15,-46.22,2.3232304861594466
1.0,68.35,-46.22,2.348736856038374
1.0,69.55,-46.22,2.3634422919536915
1.0,70.76,-46.22,2.3721508745438884
1.0,71.96,-46.22,2.3713879562863274
1.0,73.16,-46.22,2.3687989410662813
1.0,74.36,-46.22,2.3589118229608954
1.0,75.57,-46.22,2.3499242581137607
1.0,76.77,-46.22,2.337975064034453
1.0,77.97,-46.22,2.3277329159163442
1.0,79.18,-46.22,2.3168295952310825
1.0,80.38,-46.22,2.310209591303107
1.0,81.58,-46.22,2.3040497662358406
1.0,82.78,-46.22,2.294129873539524
1.0,83.99,-46.22,2.2855689010548343
1.0,85.19,-46.22,2.2743753744574775
1.0,86.39,-46.22,2.2677427861863944
1.0,87.59,-46.22,2.261523913713673
1.0,88.8,-46.22,2.258835524251498
1.0,90.0,-46.22,2.2577092163534997
1.0,1.0,-43.78,9.670155284777925
1.0,2.2,-43.78,9.67227190817131
1.0,3.41,-43.78,9.666307612942955
1.0,4.61,-43.78,9.647219995319242
1.0,5.81,-43.78,9.63059831474481
1.0,7.01,-43.78,9.601618775304875
1.0,8.22,-43.78,9.578710758982396
1.0,9.42,-43.78,9.551266713592804
1.0,10.62,-43.78,9.505059046188371
1.0,11.82,-43.78,9.46225877296423
1.0,13.03,-43.78,9.399078095475712
1.0,14.23,-43.78,9.350520878283653
1.0,15.43,-43.78,9.282251319260512
1.0,16.64,-43.78,9.224657264783692
1.0,17.84,-43.78,9.166251493155048
1.0,19.04,-43.78,9.083017193337417
1.0,20.24,-43.78,9.016635177806842
1.0,21.45,-43.78,8.922397014586624
1.0,22.65,-43.78,8.849230392196036
1.0,23.85,-43.78,8.747078866127797
1.0,25.05,-43.78,8.661978565590692
1.0,26.26,-43.78,8.570325248801431
1.0,27.46,-43.78,8.441961147250773
1.0,28.66,-43.78,8.33738078920703
1.0,29.86,-43.78,8.184823287896199
1.0,31.07,-43.78,8.059937711972195
1.0,32.27,-43.78,7.867396815396144
1.0,33.47,-43.78,7.701123209520305
1.0,34.68,-43.78,7.4499093822383
1.0,35.88,-43.78,7.235547814109661
1.0,37.08,-43.78,6.999542718924413
1.0,38.28,-43.78,6.648526118966619
1.0,39.49,-43.78,6.344873767628691
1.0,40.69,-43.78,5.874201259615798
1.0,41.89,-43.78,5.448480695675044
1.0,43.09,-43.78,4.663331104837195
1.0,44.3,-43.78,3.877607715151307
1.0,45.5,-43.78,3.310947913975736
1.0,46.7,-43.78,2.845161281454911
1.0,47.91,-43.78,2.5974478627947932
1.0,49.11,-43.78,2.355378455768529
1.0,50.31,-43.78,2.2221670301021157
1.0,51.51,-43.78,2.0929167419057397
1.0,52.72,-43.78,2.024695089397083
1.0,53.92,-43.78,1.9754274063010184
1.0,55.12,-43.78,1.9333151687899457
1.0,56.32,-43.78,1.9157718908259986
1.0,57.53,-43.78,1.9078722355471243
1.0,58.73,-43.78,1.9118606001396785
1.0,59.93,-43.78,1.929557822546643
1.0,61.14,-43.78,1.9512919022138822
1.0,62.34,-43.78,1.9882397114035555
1.0,63.54,-43.78,2.0200151254748846
1.0,64.74,-43.78,2.0553831642937355
1.0,65.95,-43.78,2.105367630202544
1.0,67.15,-43.78,2.1390249870263
1.0,68.35,-43.78,2.1750887692952134
1.0,69.55,-43.78,2.196287295384983
1.0,70.76,-43.78,2.212599488011812
1.0,71.96,-43.78,2.216622573879049
1.0,73.16,-43.78,2.2185730750259083
1.0,74.36,-43.78,2.213736044009595
1.0,75.57,-43.78,2.207902741359403
1.0,76.77,-43.78,2.1994576965861
1.0,77.97,-43.78,2.1915698473779535
1.0,79.18,-43.78,2.1833504346417887
1.0,80.38,-43.78,2.1784926584347657
1.0,81.58,-43.78,2.1739721656498245
1.0,82.78,-43.78,2.165836626489968
1.0,83.99,-43.78,2.1584453337737304
1.0,85.19,-43.78,2.1484826785762654
1.0,86.39,-43.78,2.142555423517961
1.0,87.59,-43.78,2.136997403623752
1.0,88.8,-43.78,2.1345965850257445
1.0,90.0,-43.78,2.133590550415471
1.0,1.0,-41.35,9.22193612274255
1.0,2.2,-41.35,9.220727574744489
1.0,3.41,-41.35,9.211435803552925
1.0,4.61,-41.35,9.190854439399775
1.0,5.81,-41.35,9.172123245692196
1.0,7.01,-41.35,9.139897456216117
1.0,8.22,-41.35,9.114359694126362
1.0,9.42,-41.35,9.082716310607799
1.0,10.62,-41.35,9.029714651741113
1.0,11.82,-41.35,8.980908481712053
1.0,13.03,-41.35,8.910299920832813
1.0,14.23,-41.35,8.855184329226963
1.0,15.43,-41.35,8.777566631547176
1.0,16.64,-41.35,8.712949482204174
1.0,17.84,-41.35,8.646273551856323
1.0,19.04,-41.35,8.550409213559835
1.0,20.24,-41.35,8.473117055774694
1.0,21.45,-41.35,8.363655530521461
1.0,22.65,-41.35,8.277502615077106
1.0,23.85,-41.35,8.156000760512667
1.0,25.05,-41.35,8.055084136011864
1.0,26.26,-41.35,7.9455847237213355
1.0,27.46,-41.35,7.790074558307592
1.0,28.66,-41.35,7.662437706626628
1.0,29.86,-41.35,7.475887644418613
1.0,31.07,-41.35,7.321464483493637
1.0,32.27,-41.35,7.08481180675106
1.0,33.47,-41.35,6.8797045206091
1.0,34.68,-41.35,6.564419762306623
1.0,35.88,-41.35,6.2911346215358925
1.0,37.08,-41.35,5.983393590827883
1.0,38.28,-41.35,5.50952482094536
1.0,39.49,-41.35,5.0717529062037165
1.0,40.69,-41.35,4.259427464889098
1.0,41.89,-41.35,3.448438453153331
