,segment,greenland_contribution,west_antarctic_contribution,east_antarctic_contribution,error
398,36,0.6,0.1,0.30000000000000004,0.35863421860958056
399,36,0.5,0.1,0.4,0.6003401993937825
400,36,0.4,0.1,0.5,0.767985096697674
401,36,0.29999999999999993,0.1,0.6000000000000001,0.8910862699790734
402,36,0.19999999999999996,0.1,0.7000000000000001,0.9853148745138156
403,36,0.09999999999999998,0.1,0.8,1.059762526944832
404,36,0.8,0.2,0.0,1.7039859248074787
405,36,0.7000000000000001,0.2,0.1,0.3490127081557155
406,36,0.6000000000000001,0.2,0.2,0.23351059456464018
407,36,0.5,0.2,0.30000000000000004,0.5575869443336001
408,36,0.4,0.2,0.4,0.7639981512501289
409,36,0.30000000000000004,0.2,0.5,0.9069806867418216
410,36,0.19999999999999996,0.2,0.6000000000000001,1.0118774622471456
411,36,0.09999999999999998,0.2,0.7000000000000001,1.0921171590879601
412,36,0.7,0.30000000000000004,0.0,1.127943926991958
413,36,0.6,0.30000000000000004,0.1,0.005865953247579903
414,36,0.49999999999999994,0.30000000000000004,0.2,0.48987157949126964
415,36,0.3999999999999999,0.30000000000000004,0.30000000000000004,0.7582018538073707
416,36,0.29999999999999993,0.30000000000000004,0.4,0.928774342777233
417,36,0.19999999999999996,0.30000000000000004,0.5,1.0467796599941446
418,36,0.09999999999999987,0.30000000000000004,0.6000000000000001,1.133273601284662
419,36,0.6,0.4,0.0,0.5372125004994264
420,36,0.5,0.4,0.1,0.3661318203328087
421,36,0.39999999999999997,0.4,0.2,0.7490030172571721
422,36,0.29999999999999993,0.4,0.30000000000000004,0.9604998648993164
423,36,0.19999999999999996,0.4,0.4,1.0946802743022084
424,36,0.09999999999999998,0.4,0.5,1.1873890018767124
425,36,0.5,0.5,0.0,0.06877749572606043
426,36,0.4,0.5,0.1,0.731908501346499
427,36,0.3,0.5,0.2,1.0109500616192615
428,36,0.19999999999999996,0.5,0.30000000000000004,1.1645022479459215
429,36,0.09999999999999998,0.5,0.4,1.2617276043922294
430,36,0.3999999999999999,0.6000000000000001,0.0,0.690624989214485
431,36,0.29999999999999993,0.6000000000000001,0.1,1.1033234152326745
432,36,0.1999999999999999,0.6000000000000001,0.2,1.2756218566836306
433,36,0.09999999999999987,0.6000000000000001,0.30000000000000004,1.3702306332074674
434,36,0.29999999999999993,0.7000000000000001,0.0,1.3289606684289672
435,36,0.19999999999999993,0.7000000000000001,0.1,1.4805079396217997
436,36,0.09999999999999992,0.7000000000000001,0.2,1.5432929081866396
437,36,0.19999999999999996,0.8,0.0,1.9844491163923894
438,36,0.09999999999999995,0.8,0.1,1.8635975657721284
439,36,0.09999999999999998,0.9,0.0,2.6577911186545764
440,41,1.0,0.0,0.0,3.316975637835213
441,41,0.9,0.0,0.1,1.3580641701819214
442,41,0.8,0.0,0.2,0.5042244313015283
443,41,0.7,0.0,0.30000000000000004,0.02595653948862765
444,41,0.6,0.0,0.4,0.2798370489016682
445,41,0.5,0.0,0.5,0.4922009385607996
446,41,0.3999999999999999,0.0,0.6000000000000001,0.6482793833705931
447,41,0.29999999999999993,0.0,0.7000000000000001,0.7678309958351407
448,41,0.19999999999999996,0.0,0.8,0.8623350283295734
449,41,0.09999999999999998,0.0,0.9,0.93891674321224
450,41,0.9,0.1,0.0,2.7261294448526523
451,41,0.8,0.1,0.1,0.9864746785545525
452,41,0.7,0.1,0.2,0.23339282127851996
453,41,0.6,0.1,0.30000000000000004,0.1870332790632771
454,41,0.5,0.1,0.4,0.4553296824556727
455,41,0.4,0.1,0.5,0.6414174360468482
456,41,0.29999999999999993,0.1,0.6000000000000001,0.7780611464656926
457,41,0.19999999999999996,0.1,0.7000000000000001,0.882655975320664
458,41,0.09999999999999998,0.1,0.8,0.9652937210786696
459,41,0.8,0.2,0.0,2.120590969350804
460,41,0.7000000000000001,0.2,0.1,0.609328654367433
461,41,0.6000000000000001,0.2,0.2,0.040334331675952975
462,41,0.5,0.2,0.30000000000000004,0.4017951541288375
463,41,0.4,0.2,0.4,0.6320173368606858
464,41,0.30000000000000004,0.2,0.5,0.7914939074654085
465,41,0.19999999999999996,0.2,0.6000000000000001,0.908491259397411
466,41,0.09999999999999998,0.2,0.7000000000000001,0.9979871662544147
467,41,0.7,0.30000000000000004,0.0,1.499805293215444
468,41,0.6,0.30000000000000004,0.1,0.22650052502960363
469,41,0.49999999999999994,0.30000000000000004,0.2,0.31700371281753364
470,41,0.3999999999999999,0.30000000000000004,0.30000000000000004,0.6183512931207577
