length_scale,satellite_range,error,true_mean,estimate,num_error
0.005,20.78,2.662625279503495,-1.867746175841881e-11,-1.9174772576768066e-11,-4.973108183492571e-13
0.1,20.78,2.6624961812129015,1.1553852351342618e-11,1.1861473228980092e-11,3.076208776374742e-13
0.005,90.0,2.6622825520358213,-1.8711864639778372e-11,-1.8213701932312992e-11,4.981627074653801e-13
0.005,50.44,2.662110439177521,1.8501244047587344e-11,1.800872049841881e-11,-4.925235491685325e-13
0.005,10.89,2.6619387742903364,2.057710556532489e-11,2.112485551699493e-11,5.47749951670038e-13
0.1,1.0,2.661811690342704,-3.740475725861255e-12,-3.640911305715849e-12,9.956442014540599e-14
0.005,50.44,2.6617336684645783,-3.2693736444633804e-11,-3.3563956635059696e-11,-8.702201904258921e-13
0.1,20.78,2.6617006599176785,-1.522223607276848e-11,-1.5627406430771585e-11,-4.051703580031055e-13
0.005,30.67,2.661370862280567,1.5475510690298833e-11,1.588737142259956e-11,4.1186073230072743e-13
0.1,40.56,2.6611871474330937,1.320210252565017e-11,1.3553435181253713e-11,3.513326556035422e-13
0.005,10.89,2.66086462141125,1.970370132508224e-11,2.0227990142749893e-11,5.242888176676531e-13
0.005,10.89,2.6607369517020145,1.6657750519906254e-11,1.7100969443311734e-11,4.432189234054801e-13
0.005,50.44,2.6604763748123745,-1.603664823139259e-11,-1.6463299468900557e-11,-4.2665123750796637e-13
0.1,30.67,2.6601303828579006,-8.220473564325572e-13,-8.439148879224998e-13,-2.1867531489942634e-14
0.005,80.11,2.6588193464981282,2.1964224014090673e-11,2.1380234976695842e-11,-5.839890373948306e-13
0.005,80.11,2.6574212332751914,-6.601970124977524e-12,-6.4265279690618866e-12,1.7544215591563742e-13
0.005,90.0,2.6572640776913126,-3.738182265218416e-12,-3.63884889072614e-12,9.933337449227637e-14
0.1,10.89,2.6571249157844306,-1.104179725101529e-11,-1.1335191596922418e-11,-2.933943459071276e-13
0.005,20.78,2.6568736440408256,-1.9784596464622328e-11,-2.031024819367071e-11,-5.256517290483836e-13
0.005,90.0,2.656858300740736,-8.034910157983603e-12,-8.24838633547305e-12,-2.1347617748944794e-13
0.1,90.0,2.6567987387069816,2.03783997766122e-11,1.98369867083785e-11,-5.414130682336993e-13
0.005,50.44,2.656733744667279,-2.294537321415417e-12,-2.233577574113389e-12,6.095974730202808e-14
0.1,1.0,2.656662302759342,-1.4929874895225713e-11,-1.5326511253416305e-11,-3.966363581905923e-13
0.1,70.22,2.6562654994409773,-8.432644958695945e-12,-8.208651519967756e-12,2.2399343872818923e-13
0.1,10.89,2.6552322346590644,-7.920157395351751e-12,-8.130455967548865e-12,-2.1029857219711345e-13
0.005,70.22,2.654403070973281,2.4445507674668148e-11,2.3796625368236747e-11,-6.488823064314004e-13
0.005,30.67,2.654380585217949,5.978835655482419e-12,6.1375367083436325e-12,1.5870105286121362e-13
0.1,10.89,2.6542942993482055,2.1104334624654814e-11,2.1664505775512397e-11,5.601711508575822e-13
0.005,90.0,2.6534308047409207,-6.920624946703871e-12,-6.736990952487446e-12,1.8363399421642544e-13
0.005,40.56,2.652654731764421,9.030490936868363e-12,8.790943191729967e-12,-2.3954774513839583e-13
0.005,20.78,2.6522022340204177,1.0445517914207723e-11,1.0722554173683343e-11,2.7703625947562014e-13
0.1,1.0,2.6516394237444314,6.698704203499084e-12,6.876329685039091e-12,1.7762548154000712e-13
0.1,70.22,2.6514494527766685,2.918721736961776e-12,2.996110168484523e-12,7.738843152274669e-14
0.005,40.56,2.6511882526925588,1.6168952341129963e-11,1.659762170618146e-11,4.28669365051496e-13
0.005,50.44,2.6511848611615942,-1.3523319887055372e-11,-1.388184809662744e-11,-3.5852820957206726e-13
0.1,1.0,2.651091252452093,-1.466895269725858e-11,-1.5057840019041938e-11,-3.888873217833576e-13
0.1,40.56,2.6509377270081247,1.4112732928011212e-12,1.3738613166510665e-12,-3.741197615005476e-14
0.005,90.0,2.650881560599293,-1.5461605492318378e-11,-1.5051736643349902e-11,4.098688489684754e-13
0.1,40.56,2.650874775139016,-1.931709724492137e-11,-1.9829169303076065e-11,-5.120720581546945e-13
0.005,1.0,2.650272651856926,1.53397845061922e-11,1.5746330619813598e-11,4.065461136213979e-13
0.1,1.0,2.649335313271058,2.1104334624654814e-11,2.1663459214496685e-11,5.591245898418711e-13
0.005,1.0,2.649195249863188,-2.561931036344877e-12,-2.4940604810252577e-12,6.787055531961923e-14
0.1,60.33,2.6488796476166314,-8.551746661706963e-12,-8.778272138544654e-12,-2.2652547683769044e-13
0.005,40.56,2.648782298698759,2.437262631501012e-11,2.5018204126570103e-11,6.455778115599837e-13
0.1,80.11,2.6477851259366547,-1.7863396554693602e-11,-1.7390412197731344e-11,4.72984356962258e-13
0.1,10.89,2.6472794819318946,-3.048821676466336e-12,-3.1295325071481214e-12,-8.071083068178532e-14
0.005,90.0,2.647153762038676,1.2819975673028257e-11,1.2480611204707247e-11,-3.3936446832101056e-13
0.1,90.0,2.6468703951617645,-6.722407948190843e-12,-6.544474522368178e-12,1.7793342582266483e-13
0.1,40.56,2.646692558054032,1.3252275908028114e-11,1.3603022908258681e-11,3.507470002305675e-13
0.005,30.67,2.646613107671974,-1.815360569091184e-11,-1.86340613986426e-11,-4.804557077307582e-13
0.005,40.56,2.646383594772551,8.850435794702669e-12,8.61621931376578e-12,-2.342164809368891e-13
0.005,10.89,2.64624798947983,1.5986516917504674e-11,1.6409559800021994e-11,4.230428825173203e-13
0.005,50.44,2.646194691205629,-7.428525576722377e-12,-7.2319523272762975e-12,1.965732494460799e-13
0.1,60.33,2.6448174408317384,-3.375730215308983e-12,-3.4650121167989017e-12,-8.928190148991877e-14
0.005,30.67,2.6444826291262724,-2.467158568161712e-12,-2.4019149883936752e-12,6.524357976803695e-14
0.1,90.0,2.6443537384490945,4.394165560693283e-12,4.277968279415448e-12,-1.1619728127783545e-13
0.005,10.89,2.6443261745415185,2.7559382259432328e-11,2.828814221806045e-11,7.287599586281208e-13
0.005,50.44,2.6442996053567764,2.6444417618010008e-11,2.7143687248721945e-11,6.992696307119365e-13
0.1,30.67,2.6442637598063143,1.0338052578512958e-12,1.0611417956316298e-12,2.7336537780334037e-14
0.1,1.0,2.6437496456380107,9.040271383215632e-12,9.27927352587411e-12,2.3900214265847774e-13
0.1,20.78,2.643707862167212,-9.961066309490263e-12,-1.0224407802669946e-11,-2.633414931796834e-13
0.1,40.56,2.643662538615047,3.1407685669487338e-12,3.223799888977754e-12,8.303132202902034e-14
0.1,20.78,2.6434984573721163,-1.066764449295004e-11,-1.0949643510559117e-11,-2.8199901760907585e-13
0.1,60.33,2.64343804635484,1.5907967614117233e-11,1.6328484882430614e-11,4.2051726831338126e-13
0.1,50.44,2.6430054857588945,4.653404427250335e-12,4.7763941615371084e-12,1.229897342867736e-13
0.005,30.67,2.642816505335297,-2.902001052138375e-11,-2.978695614929292e-11,-7.669456279091696e-13
0.1,1.0,2.642504270348191,-1.104179725101529e-11,-1.1333577214896558e-11,-2.917799638812682e-13
0.005,30.67,2.6421798493946653,1.8335990441396684e-11,1.88204602860262e-11,4.844698446295151e-13
0.005,1.0,2.6412582476059616,-8.090439610177208e-12,-8.304129013648594e-12,-2.1368940347138514e-13
0.1,80.11,2.6411885016982013,-2.7676320811988075e-12,-2.840730461496741e-12,-7.309838029793353e-14
0.1,70.22,2.6407305297418615,-6.490259107318279e-12,-6.661649361024584e-12,-1.713902537063054e-13
0.005,30.67,2.640359636124163,2.622242045891602e-11,2.6914786664328002e-11,6.923662054119831e-13
0.1,1.0,2.6402290415828253,-8.017043295482375e-12,-8.22871160084597e-12,-2.1166830536359446e-13
0.005,50.44,2.6401821542371047,-4.103909441442091e-12,-3.995558756743085e-12,1.0835068469900573e-13
0.1,60.33,2.6401248192332036,1.9016512632427403e-12,1.9518572302188737e-12,5.020596697613333e-14
0.005,80.11,2.6399420990183247,2.2157503423534704e-11,2.1572558162565385e-11,-5.849452609693192e-13
0.005,10.89,2.6398200572309154,-9.811320483135708e-12,-1.0070321689128729e-11,-2.590012059930216e-13
0.1,40.56,2.639605734518621,1.5650164945483696e-12,1.6063267596846306e-12,4.1310265136261067e-14
0.005,50.44,2.639550983780254,-7.1044025184548326e-12,-6.916878191887249e-12,1.8752432656758366e-13
0.005,40.56,2.6392766212566414,4.522505779568115e-12,4.403144341832994e-12,-1.1936143773512168e-13
0.005,50.44,2.6387546203733483,-2.749476906037148e-11,-2.8220288549313014e-11,-7.255194889415343e-13
0.1,70.22,2.6385233634764167,3.105908659480415e-12,3.1878587851090427e-12,8.195012562862792e-14
0.1,1.0,2.638506382630705,2.4094040034501963e-12,2.4729762818645894e-12,6.357227841439316e-14
0.1,30.67,2.6383359373007536,6.907344342339693e-12,7.089583290436752e-12,1.8223894809705852e-13
0.1,30.67,2.6380871769967564,6.691673068216586e-12,6.8682052373557535e-12,1.7653216913916717e-13
0.1,10.89,2.637638153197015,-2.5908708224481837e-12,-2.6592086197611263e-12,-6.833779731294259e-14
0.1,80.11,2.6372055770939253,3.942627871073177e-12,3.838652668973176e-12,-1.0397520210000133e-13
0.005,90.0,2.637168887387946,-8.953819175117706e-12,-8.717691841598526e-12,2.361273335191802e-13
0.005,90.0,2.637009142895742,-7.249183506075155e-12,-7.440345137915647e-12,-1.9116163184049195e-13
0.005,10.89,2.6367548260654576,1.1838304337631557e-11,1.2150451398578374e-11,3.121470609468165e-13
0.005,10.89,2.6361013827454287,-1.1423368590950342e-11,-1.1724500168332491e-11,-3.0113157738214895e-13
0.1,1.0,2.635672398987437,-4.809677468150346e-12,-4.936444809658703e-12,-1.2676734150835645e-13
0.1,30.67,2.635671405067048,-1.339720937492248e-11,-1.3750315791494274e-11,-3.531064165717936e-13
0.1,20.78,2.6355609691764204,-2.5908708224481837e-12,-2.659154802606408e-12,-6.828398015822445e-14
0.005,1.0,2.6353969813703593,2.425617564290719e-11,2.489542216359626e-11,6.392465206890684e-13
0.1,40.56,2.635379845332842,7.0187024047432145e-12,6.83373293616472e-12,-1.8496946857849418e-13
0.005,30.67,2.6345384594606416,1.6168952341129963e-11,1.6594929609048894e-11,4.259772679189307e-13
0.1,80.11,2.634510957262775,-2.059383902763614e-11,-2.0051292081932008e-11,5.425469457041318e-13
0.1,60.33,2.634469687223241,1.0496099746731132e-11,1.077261631289948e-11,2.7651656616834705e-13
0.005,60.33,2.634281443659065,-1.8665722293147365e-11,-1.915742995184068e-11,-4.917076586933144e-13
0.1,50.44,2.63367830672431,2.4903104063514945e-11,2.5558971712936718e-11,6.558676494217733e-13
0.1,20.78,2.6335176083423533,-5.435867758738997e-12,-5.579022293331593e-12,-1.431545345925963e-13
0.005,30.67,2.633283141368952,-2.6544193442382237e-11,-2.724317721331285e-11,-6.989837709306144e-13
0.005,10.89,2.632990320362232,-4.082253918450948e-12,-3.9747685679255265e-12,1.0748535052542137e-13
0.005,80.11,2.6324387336496557,-9.182938339674134e-12,-8.941203113933387e-12,2.417352257407465e-13
0.1,30.67,2.631926412707704,-1.3935739532086204e-11,-1.430251794163733e-11,-3.6677840955112583e-13
0.1,80.11,2.6313655876557727,-8.432644958695945e-12,-8.21075124112363e-12,2.2189371757231443e-13
0.005,90.0,2.63100360808532,3.553263836006185e-12,3.4597773362760713e-12,-9.348649973011358e-14
0.1,50.44,2.6309882124387345,1.2084191079011398e-11,1.2402124721868761e-11,3.17933642857363e-13
0.005,20.78,2.6309565863071023,-9.077584548375967e-12,-9.31641185692906e-12,-2.3882730855309334e-13
0.005,60.33,2.6308023699290355,-1.4963299110643498e-11,-1.5356953938265878e-11,-3.9365482762237944e-13
0.1,40.56,2.630780271070029,1.566765012458611e-11,1.6079831573004002e-11,4.1218144841789025e-13
0.1,90.0,2.6288000677329264,1.7916268748140996e-11,1.7445285863154653e-11,-4.709828849863437e-13
0.1,20.78,2.6286242794300723,-1.7290979212274888e-11,-1.7745494089999952e-11,-4.5451487772506437e-13
0.005,40.56,2.6284518432746737,1.700580028953758e-11,1.745278956071154e-11,4.4698927117396037e-13
0.1,70.22,2.628281119421241,-4.6430336937954196e-12,-4.765065671737811e-12,-1.2203197794239167e-13
0.1,30.67,2.6275159532297554,1.1561980488274963e-11,1.18657733701137e-11,3.037928818387362e-13
0.005,90.0,2.626843334205096,-1.809455478695857e-11,-1.7619239180683258e-11,4.753156062753103e-13
0.1,50.44,2.6267445916471255,-1.970828594438899e-11,-2.022597227953958e-11,-5.176863351505884e-13
0.1,30.67,2.6254857055061516,-2.712543624877871e-12,-2.783761070004658e-12,-7.121744512678691e-14
0.005,60.33,2.6254613295111584,1.2501413338151029e-11,1.2173193565315524e-11,-3.282197728355053e-13
0.1,1.0,2.625379294726629,5.306699146317277e-12,5.446020126938126e-12,1.3932098062084858e-13
0.005,20.78,2.6253771699217836,1.0302577348302702e-11,1.0573058861918574e-11,2.7048151361587224e-13
0.005,40.56,2.6253736233659746,-3.154105633397783e-11,-3.2369126907501084e-11,-8.280705735232569e-13
0.005,20.78,2.624845911785136,6.9514657056267915e-12,7.133930969010082e-12,1.8246526338329058e-13
0.005,40.56,2.6244802368396183,-7.2391915926310786e-12,-7.429182745286636e-12,-1.8999115265555788e-13
0.1,1.0,2.6242574053104244,-3.5058654874896765e-12,-3.4138625528140063e-12,9.200293467567025e-14
0.1,70.22,2.6241984431714793,1.3364653193822e-11,1.3013938172774456e-11,-3.5071502104754433e-13
0.1,70.22,2.623534780774418,-1.583648626815517e-11,-1.5421010542857554e-11,4.154757252976155e-13
0.1,90.0,2.623306432611555,-8.250570001256476e-12,-8.034132267686396e-12,2.164377335700804e-13
0.1,40.56,2.6231125703483062,8.543971947800986e-12,8.768089949970787e-12,2.2411800216980068e-13
0.005,30.67,2.62310926182744,-1.9998141552937933e-11,-2.052271465620641e-11,-5.245731032684768e-13
0.005,10.89,2.622796901399597,-1.378623683093418e-11,-1.4147821823355532e-11,-3.6158499242135166e-13
0.005,20.78,2.6225459460422362,1.700580028953758e-11,1.7451785215622887e-11,4.459849260853067e-13
0.005,50.44,2.622428781256902,8.99375597956808e-12,8.757901134243873e-12,-2.358548453242069e-13
0.005,80.11,2.622372486392747,-1.5363209542362637e-11,-1.4960328962296854e-11,4.0288058006578284e-13
0.1,80.11,2.622160405417084,-1.8140212648455757e-11,-1.7664547174929488e-11,4.756654735262686e-13
0.1,10.89,2.621738812419632,7.995576909791385e-12,8.205200052912248e-12,2.0962314312086297e-13
0.1,60.33,2.6213772926213066,-3.4051637630992335e-12,-3.494425952761686e-12,-8.926218966245249e-14
0.005,80.11,2.621015311671395,-6.286667864398276e-12,-6.45144239171808e-12,-1.647745273198039e-13
0.005,90.0,2.62090154726882,-1.4415870399282436e-11,-1.4038044628935375e-11,3.778257703470612e-13
0.1,10.89,2.620284781559479,4.524906078031434e-12,4.406340652688916e-12,-1.1856542534251755e-13
0.005,40.56,2.6201501816991084,-9.306279696963115e-12,-9.550118201352522e-12,-2.438385043894063e-13
0.1,1.0,2.6201370210867254,1.8448070098349884e-11,1.893143481267278e-11,4.833647143228956e-13
0.005,80.11,2.619904852879099,5.105065937649011e-12,4.971318067405866e-12,-1.337478702431443e-13
0.005,80.11,2.6197752633878864,-4.41008444871293e-12,-4.525618750194827e-12,-1.1553430148189737e-13
0.005,1.0,2.6195548974368292,1.1890757273529887e-11,1.2202242188030966e-11,3.1148491450107815e-13
0.005,60.33,2.619167481625338,2.196266449858446e-11,2.2537903465229856e-11,5.752389666453967e-13
0.1,80.11,2.6191179918515632,-4.110240768706002e-13,-4.0025887132244053e-13,1.076520554815969e-14
0.005,80.11,2.6189031610420983,2.841047087318694e-11,2.7666428153422102e-11,-7.440427197648374e-13
0.1,70.22,2.618844188087425,8.16900285099508e-12,7.955069394607099e-12,-2.139334563879807e-13
0.1,70.22,2.6186821523258383,-7.680887026618177e-12,-7.479749008911816e-12,2.0113801770636096e-13
0.005,60.33,2.618453196753204,-1.3860865631350234e-11,-1.3497925352128478e-11,3.629402792217564e-13
0.1,10.89,2.6178676546012043,1.2734921282675053e-11,1.3068304667773128e-11,3.33383385098075e-13
0.1,10.89,2.6177801855022893,-1.466895269725858e-11,-1.505295363438812e-11,-3.840009371295387e-13
0.1,1.0,2.6177235839662516,-1.9827341084833712e-11,-2.0346366068484834e-11,-5.190249836511221e-13
0.005,60.33,2.616484458772538,-1.0908980681555978e-11,-1.0623548897412567e-11,2.854317841434107e-13
0.005,30.67,2.6161059473581334,2.4846987464350344e-11,2.5497010981144543e-11,6.500235167941992e-13
0.1,70.22,2.6152909798319595,7.178521665532211e-12,6.990782435928264e-12,-1.8773922960394686e-13
0.005,30.67,2.614892052036467,-1.8375120186402617e-11,-1.8855609743709008e-11,-4.804895573063905e-13
0.1,70.22,2.6139850795533364,6.539587175109661e-13,6.710531008131411e-13,1.7094383302175006e-14
0.1,10.89,2.613942404497881,1.05089185452004e-11,1.0783615623307535e-11,2.746970781071351e-13
0.005,70.22,2.6136598623568577,-7.2391915926310786e-12,-7.049983747615368e-12,1.8920784501571066e-13
0.005,20.78,2.6111211381326713,1.6168952341129963e-11,1.6591143273523805e-11,4.221909323938419e-13
0.005,90.0,2.6106006301936784,1.3115571957241081e-11,1.277317675307184e-11,-3.42395204169241e-13
0.005,80.11,2.6103696553035705,-9.22286391218332e-12,-8.982113071269744e-12,2.407508409135771e-13
0.1,10.89,2.6100911356836574,5.306699146317277e-12,5.445208830332705e-12,1.3850968401542756e-13
0.1,50.44,2.6100656850589505,4.201994738794306e-12,4.311669561559558e-12,1.0967482276525266e-13
0.1,60.33,2.609340994432876,-1.2212811274020049e-11,-1.2531485165165774e-11,-3.1867389114572516e-13
0.1,40.56,2.6088023419985964,-1.3234509391999559e-11,-1.3579771582970067e-11,-3.452621909705087e-13
0.005,90.0,2.6087840997107725,-3.268685709385982e-11,-3.1834127563300025e-11,8.527295305597978e-13
0.005,30.67,2.6086251386515666,3.117390574011879e-12,3.198711608195507e-12,8.132103418362824e-14
0.005,70.22,2.608184362338024,-1.48502921143842e-11,-1.4462969117695313e-11,3.873229966888854e-13
0.005,30.67,2.6075728624870527,-1.2762537966117795e-11,-1.309533044268689e-11,-3.3279247656909463e-13
0.1,40.56,2.6074834116055494,-1.712064725939129e-12,-1.6674229222143163e-12,4.4641803724812806e-14
0.005,20.78,2.6074750002639515,5.978835655482419e-12,6.13473230050599e-12,1.5589664502357143e-13
0.1,60.33,2.6068311630565044,6.6703455522742034e-12,6.496460905733966e-12,-1.7388464654023744e-13
0.1,70.22,2.6062205817651414,-6.326287228361199e-12,-6.16141022855407e-12,1.6487699980712907e-13
0.1,80.11,2.606067255253959,-8.97445573417113e-12,-8.740575381945634e-12,2.338803522254951e-13
0.1,50.44,2.6057343403687243,9.478374251254761e-12,9.725355504028374e-12,2.4698125277361226e-13
0.005,40.56,2.6055989432745545,2.057710556532489e-11,2.1113262410491485e-11,5.361568451665949e-13
0.005,90.0,2.605252645410573,-1.9922966958329598e-11,-1.9403923334603442e-11,5.190436237261562e-13
0.005,50.44,2.6049895426462952,1.1890757273529887e-11,1.2200510257046795e-11,3.097529835169073e-13
0.1,70.22,2.6048540736678873,1.32746320462236e-11,1.2928847252603122e-11,-3.457847936204783e-13
0.005,70.22,2.604460566510678,6.432836078970951e-12,6.265295399985881e-12,-1.6754067898507013e-13
0.005,90.0,2.604437695617498,-9.97086433725215e-12,-9.711179387873873e-12,2.596849493782768e-13
0.1,90.0,2.6041481443762753,7.09428719237061e-12,6.909541444093767e-12,-1.84745748276843e-13
0.1,10.89,2.6038511499061836,8.814177237218648e-12,9.043685292564735e-12,2.2950805534608686e-13
0.1,50.44,2.6038107755729656,1.1531841899012435e-11,1.1832109241000959e-11,3.002673419885239e-13
0.1,50.44,2.602857884318288,-2.5908708224481837e-12,-2.6583075079227783e-12,-6.743668547459462e-14
0.1,1.0,2.6021116044488157,-1.495377011800831e-11,-1.5342883905551603e-11,-3.891137875432936e-13
0.1,80.11,2.602084450375744,1.465286570650209e-11,1.427158576641876e-11,-3.8127994008333083e-13
0.1,20.78,2.601968338626168,-1.338977557417198e-11,-1.3738173295225035e-11,-3.483977210530551e-13
0.1,80.11,2.6018057462757898,-7.918516780181525e-12,-7.71249235557495e-12,2.0602442460657555e-13
